219.88249118683902, 0.0011141304347826106
223.52526439482963, 0.0011548913043478264
227.75558166862515, 0.0011548913043478264
231.0458284371328, 0.0011548913043478264
237.03877790834315, 0.0012364130434782614
244.6768507638073, 0.0012771739130434771
251.37485311398356, 0.0013994565217391314
257.9553466509988, 0.0015625000000000014
263.47826086956525, 0.0016847826086956522
268.88366627497066, 0.0019293478260869572
275.5816686251469, 0.0021739130434782587
281.3396004700353, 0.0024184782608695637
288.7426556991775, 0.002703804347826088
294.14806110458284, 0.002866847826086958
298.1433607520564, 0.0030298913043478246
302.373678025852, 0.003233695652173914
306.95652173913044, 0.0035190217391304346
312.36192714453585, 0.00392663043478261
317.7673325499413, 0.00425271739130435
325.17038777908346, 0.004334239130434785
329.165687426557, 0.004660326086956521
